Country,Year,gdp_per_capita_constant_usd,primary_school_enrollment,basic_water_access_pct,basic_sanitation_access_pct,life_expectancy_birth,Region
NPL,2010,721.265221364302,147.086534908967,85.5911073264404,42.0493403726571,66.772,South Asia
NPL,2011,742.617252662576,151.550483561125,86.1422718062614,45.2211012451996,67.123,South Asia
NPL,2012,775.310578479839,149.360557184797,86.686530708514,48.4581805623339,67.364,South Asia
NPL,2013,801.039060847856,145.726105062929,87.2235597131944,51.7595632493705,67.598,South Asia
NPL,2014,846.665541773599,143.002222135589,87.7533252357355,55.1248076174692,67.812,South Asia
NPL,2015,875.543635474862,143.572010949657,88.275580629965,58.5529933392084,67.374,South Asia
NPL,2016,875.188943730855,139.177686890567,88.7902053889185,62.0434751947027,68.444,South Asia
NPL,2017,951.857298563641,135.346176281377,89.2969930943264,65.5953745180221,68.74,South Asia
NPL,2018,1021.91492204011,,89.7957758492581,69.207890923476,69.036,South Asia
NPL,2019,1077.11796498188,137.43376159668,90.2863663521825,72.8801279481259,69.299,South Asia
NPL,2020,1031.53618783934,121.90357208252,90.7685835327375,76.6112121421111,69.106,South Asia
RWA,2000,333.355090374626,,44.4877400812649,44.9053727635378,47.798,Sub-Saharan Africa
RWA,2001,358.446058940421,121.944969177246,45.597310878186,46.4743272720246,49.49,Sub-Saharan Africa
RWA,2002,400.270421542931,123.550239562988,46.7269188678981,48.0136940623301,51.262,Sub-Saharan Africa
RWA,2003,400.191620926691,123.162269592285,47.6184186237104,49.4007987176777,53.529,Sub-Saharan Africa
RWA,2004,418.780997568334,131.434463500977,48.4807001161199,50.768335540329,55.52,Sub-Saharan Africa
RWA,2005,446.029809946207,138.091659545898,49.3504746837897,52.1358341835326,56.968,Sub-Saharan Africa
RWA,2006,474.364599792791,148.047485351562,50.2280357734339,53.5033672855633,58.342,Sub-Saharan Africa
RWA,2007,497.17162247587,154.816009521484,51.1127958841887,54.8707679900931,59.504,Sub-Saharan Africa
RWA,2008,538.325372439502,154.724563598633,52.0050439552417,56.2381232596537,60.641,Sub-Saharan Africa
RWA,2009,557.397805246373,156.6142578125,52.9050782928433,57.6054507159274,61.813,Sub-Saharan Africa
RWA,2010,583.371416824681,155.315788762649,53.812311723031,58.9727043706858,62.804,Sub-Saharan Africa
RWA,2011,614.539650549868,154.129639895033,54.7270312962107,60.3399094161962,63.476,Sub-Saharan Africa
RWA,2012,651.852819118597,153.371821344578,55.6495360555589,61.7070227174276,64.189,Sub-Saharan Africa
RWA,2013,666.408789246049,123.706003554374,56.5792334362488,63.0741145901109,64.651,Sub-Saharan Africa
RWA,2014,690.61039542404,138.315807313314,57.5210496360148,64.4396648810938,65.088,Sub-Saharan Africa
RWA,2015,733.998630392314,137.243191055886,58.4752230978059,65.8025240374221,65.419,Sub-Saharan Africa
RWA,2016,759.606288682716,140.620022753129,59.4411197028295,67.1618497330345,65.733,Sub-Saharan Africa
RWA,2017,771.069238049151,139.309946965821,60.4192608419464,68.5163433560546,66.14,Sub-Saharan Africa
RWA,2018,817.578437867905,137.129353849659,61.4095815029197,69.8648759524537,66.354,Sub-Saharan Africa
RWA,2019,874.639659543485,138.020075127914,62.4117359707321,71.2065248746041,66.691,Sub-Saharan Africa
RWA,2020,826.391308275017,,63.4259387180091,72.5399876892976,66.953,Sub-Saharan Africa
SDN,2000,1111.11865234375,,44.6474372791814,20.5919421717055,58.946,Sub-Saharan Africa
SDN,2001,1150.17626953125,54.9207382202148,44.6614226219873,20.6075711280017,59.264,Sub-Saharan Africa
SDN,2002,1185.21533203125,55.170108795166,44.6754074159875,20.62319953674,59.308,Sub-Saharan Africa
SDN,2003,1226.42077636719,56.535831451416,44.6893905938749,20.6388274346006,58.319,Sub-Saharan Africa
SDN,2004,1255.67114257813,58.0592002868652,44.7033753195238,20.654455969097,56.773,Sub-Saharan Africa
SDN,2005,1290.24438476563,59.3962097167969,45.8190395908666,21.8517553278988,57.226,Sub-Saharan Africa
SDN,2006,1336.1240234375,63.7515182495117,46.9340172529745,23.0494722107367,60.4,Sub-Saharan Africa
SDN,2007,1372.10961914063,63.5354995727539,48.048310173272,24.3296017337058,61.442,Sub-Saharan Africa
SDN,2008,1381.62561035156,68.9424591064453,49.1619183582309,25.6176055136201,61.261,Sub-Saharan Africa
SDN,2009,1301.34729003906,68.2343368530273,50.2797012285527,26.9201924275394,62.676,Sub-Saharan Africa
SDN,2010,1311.22314453125,67.3397827148438,51.4014783358851,28.2380452033028,62.979,Sub-Saharan Africa
SDN,2011,1388.21813964844,64.9761810302734,52.5268264920193,29.5715496150198,63.181,Sub-Saharan Africa
SDN,2012,1288.25854492188,66.0605392456055,53.6551016203775,30.9207582195754,63.427,Sub-Saharan Africa
SDN,2013,1283.45922851563,66.95703125,54.786102248502,32.2863939533756,63.443,Sub-Saharan Africa
SDN,2014,1307.3896484375,67.05712890625,55.9192043089609,33.6685183809857,63.99,Sub-Saharan Africa
SDN,2015,1292.37963867188,67.6649703979492,57.0543889684013,35.0682362613739,64.375,Sub-Saharan Africa
SDN,2016,1297.15454101563,69.8550796508789,58.1910173796323,36.4856263269616,64.677,Sub-Saharan Africa
SDN,2017,1261.87353515625,70.3664779663086,59.3286670896413,36.5750321728239,65.146,Sub-Saharan Africa
SDN,2018,1185.94445800781,72.0317687988281,60.4670842442273,36.6726971878423,65.501,Sub-Saharan Africa
SDN,2019,1126.55297851563,72.3981094360352,61.6056535311679,36.7782607644713,65.803,Sub-Saharan Africa
SDN,2020,1056.86474609375,,62.7441109270103,36.8920833728428,65.124,Sub-Saharan Africa
SEN,2000,1048.37474052363,68.4906311035156,59.7555406350506,36.8403629523326,57.615,Sub-Saharan Africa
SEN,2001,1067.36886550595,70.5668487548828,60.8756144546024,37.8255022373584,58.158,Sub-Saharan Africa
SEN,2002,1042.25509944289,71.6134872436523,61.9989937102872,38.8186500389611,58.912,Sub-Saharan Africa
SEN,2003,1074.38578467686,75.9179763793945,63.1913822066463,39.869656149518,59.474,Sub-Saharan Africa
SEN,2004,1098.20064546027,78.7173461914062,64.4339943181148,40.9633021795963,60.308,Sub-Saharan Africa
SEN,2005,1119.0505307548,80.6679611206055,65.6736809272597,42.0544776116129,60.98,Sub-Saharan Africa
SEN,2006,1118.7830430051,80.4989929199219,66.911108985333,43.1437484387826,61.801,Sub-Saharan Africa
SEN,2007,1123.99862153285,83.9038162231445,68.1456746962979,44.2305886798635,62.653,Sub-Saharan Africa
SEN,2008,1138.66883930214,84.4092330932617,69.3772031298627,45.3148396181609,63.201,Sub-Saharan Africa
SEN,2009,1142.65317233964,84.0063171386719,70.6051497639055,46.3960167988497,63.751,Sub-Saharan Africa
SEN,2010,1153.53431121583,83.8549053927634,71.8300877317255,47.4746195159613,64.221,Sub-Saharan Africa
SEN,2011,1139.74447892639,86.5724487304688,73.0514525533288,48.5501486192775,64.799,Sub-Saharan Africa
SEN,2012,1154.05677992367,86.4115600585938,74.2687450783238,49.62215098708,65.229,Sub-Saharan Africa
SEN,2013,1147.3859217191,82.6985436490722,75.4821356227169,50.6907763152699,65.638,Sub-Saharan Africa
SEN,2014,1180.7987108505,83.6844563893552,76.6914468030901,51.7558632183278,66.001,Sub-Saharan Africa
SEN,2015,1218.00613555438,84.8970794677734,77.8987857430696,52.8193806775429,66.451,Sub-Saharan Africa
SEN,2016,1257.40906915928,,79.1033819690487,53.8806790444526,66.724,Sub-Saharan Africa
SEN,2017,1312.10932776049,,80.3052683415206,54.9398686162857,67.059,Sub-Saharan Africa
SEN,2018,1355.09610863712,,81.5034042834338,55.9960419566084,67.379,Sub-Saharan Africa
SEN,2019,1379.60875249861,83.2568728212779,82.6975294805221,57.0490341820529,67.668,Sub-Saharan Africa
SEN,2020,1361.79143748646,84.9031291477371,83.8869032487823,58.0982120345877,67.496,Sub-Saharan Africa
SLE,2000,727.240913361187,63.2500801086426,41.0842285669832,7.69468739920599,44.834,Sub-Saharan Africa
SLE,2001,642.036644925852,75.623893737793,41.4103627667537,7.92617080881468,45.448,Sub-Saharan Africa
SLE,2002,766.788692402944,,42.5175564440596,8.15825828538755,46.174,Sub-Saharan Africa
SLE,2003,806.066488798349,,43.6249629264156,8.39095231627294,46.784,Sub-Saharan Africa
SLE,2004,829.759769213077,,44.732540715921,8.94954703702062,47.485,Sub-Saharan Africa
SLE,2005,842.906031896422,,45.8700983836474,9.53865082527523,48.306,Sub-Saharan Africa
SLE,2006,859.824260714965,,47.0291549762346,10.1566509069014,49.547,Sub-Saharan Africa
SLE,2007,872.68836234614,,48.1866496269663,10.7956030782782,50.024,Sub-Saharan Africa
SLE,2008,882.54147817868,,49.3425067306744,11.4555103768436,50.693,Sub-Saharan Africa
SLE,2009,872.23959352481,,50.4962996620825,12.1362209658532,51.312,Sub-Saharan Africa
SLE,2010,902.769891411394,,51.647977765691,12.8377260886087,51.927,Sub-Saharan Africa
SLE,2011,950.760763054593,114.580513591833,52.7978280289935,13.560179661658,52.594,Sub-Saharan Africa
SLE,2012,1025.04366004502,117.716124289972,53.945779626201,14.3035858013974,53.159,Sub-Saharan Africa
SLE,2013,1146.81973456475,119.788073464671,55.0911064398499,15.067603703245,54.051,Sub-Saharan Africa
SLE,2014,1032.23789355905,,56.234413472513,15.8525627970328,54.281,Sub-Saharan Africa
SLE,2015,964.575980888989,120.700737828928,57.3753150579913,16.6582854370073,55.454,Sub-Saharan Africa
SLE,2016,1002.77862282013,123.03165757627,58.5140678398776,17.4849471744574,56.937,Sub-Saharan Africa
SLE,2017,1010.54694071207,126.863918148513,59.6526541621774,18.3338581421542,57.761,Sub-Saharan Africa
SLE,2018,1015.6678297205,114.58023823864,60.7914194412403,19.20548437001,59.059,Sub-Saharan Africa
SLE,2019,1046.96778078594,145.617495471991,61.9298092529535,20.0997387688789,59.593,Sub-Saharan Africa
SLE,2020,1010.25294614757,142.792124647639,63.0675633656408,21.0167130216126,59.694,Sub-Saharan Africa
SOM,2000,233.032393086367,,23.6610819474626,20.1733167532809,50.747,Sub-Saharan Africa
SOM,2001,239.839074088085,,25.2286233809906,20.7761391697188,50.829,Sub-Saharan Africa
SOM,2002,248.63645400073,,26.7933023922756,21.3784748879467,50.82,Sub-Saharan Africa
SOM,2003,257.910337235939,,28.558900212681,22.1313670556235,50.721,Sub-Saharan Africa
SOM,2004,266.257271856728,,30.3199382673539,22.8842980952684,50.685,Sub-Saharan Africa
SOM,2005,275.457040797985,,32.0742165756556,23.8652176326583,50.894,Sub-Saharan Africa
SOM,2006,284.470789865218,,33.8236567371781,24.8631121298856,50.915,Sub-Saharan Africa
SOM,2007,294.210404466723,22.7854194641113,33.8259720748513,24.5603910525818,50.885,Sub-Saharan Africa
SOM,2008,304.741448811017,,35.9803347703058,25.9004894447363,51.456,Sub-Saharan Africa
SOM,2009,317.038184814601,,38.1285200472098,27.2576473800704,52.101,Sub-Saharan Africa
SOM,2010,329.970504936986,,40.2719607819724,28.6319061876703,48.9,Sub-Saharan Africa
SOM,2011,349.577449077691,,42.4072533213505,30.019583172106,32.453,Sub-Saharan Africa
SOM,2012,369.617204753385,,43.9918244098396,31.0042753299932,49.138,Sub-Saharan Africa
SOM,2013,397.108796344858,,45.5701508813665,32.0009864400542,54.016,Sub-Saharan Africa
SOM,2014,417.516796906395,,47.1431300807388,33.0100122948314,54.442,Sub-Saharan Africa
SOM,2015,445.583080073396,,48.7111537627703,34.0312589877704,55.056,Sub-Saharan Africa
SOM,2016,458.921476824606,,50.2745954059149,35.0646122303853,55.283,Sub-Saharan Africa
SOM,2017,506.50109887946,,51.8329310505967,36.1092644039793,52.19,Sub-Saharan Africa
SOM,2018,498.981065013872,,53.3865153035355,37.1650737282858,54.767,Sub-Saharan Africa
SOM,2019,494.559378705297,,54.9344082547372,38.2309061647547,57.249,Sub-Saharan Africa
SOM,2020,463.03252483819,,56.4769729104123,39.3066159947727,57.095,Sub-Saharan Africa
SSD,2000,,,,,47.591,Sub-Saharan Africa
SSD,2001,,,,,48.55,Sub-Saharan Africa
SSD,2002,,,,,49.394,Sub-Saharan Africa
SSD,2003,,,,,52.324,Sub-Saharan Africa
SSD,2004,,,,,53.052,Sub-Saharan Africa
SSD,2005,,,,,53.965,Sub-Saharan Africa
SSD,2006,,,,,54.653,Sub-Saharan Africa
SSD,2007,,,,,55.425,Sub-Saharan Africa
SSD,2008,2289.18415375563,,,,56.28,Sub-Saharan Africa
SSD,2009,2293.80166888543,,,,56.848,Sub-Saharan Africa
SSD,2010,2295.07026096006,,,,57.485,Sub-Saharan Africa
SSD,2011,2073.23981819145,90.4091110229492,41.163221709148,6.86818715091659,57.674,Sub-Saharan Africa
SSD,2012,1069.19619080938,,41.2371967696352,7.8023782873843,58.241,Sub-Saharan Africa
SSD,2013,1165.16202707495,,41.2746937323888,8.78381166341978,58.285,Sub-Saharan Africa
SSD,2014,1197.09491969479,,41.2773829299588,9.81375490168788,45.625,Sub-Saharan Africa
SSD,2015,1080.14718624765,70.3178024291992,41.2475085031689,10.8939961029361,39.757,Sub-Saharan Africa
SSD,2016,,,41.1868131749208,12.0258100542095,36.72,Sub-Saharan Africa
SSD,2017,,,41.0973279814729,13.2107250437217,35.351,Sub-Saharan Africa
SSD,2018,,,40.9815067285013,14.4506357443147,51.905,Sub-Saharan Africa
SSD,2019,,,40.841655390804,15.747277681583,58.129,Sub-Saharan Africa
SSD,2020,,,40.9509272897971,15.8448173708488,57.648,Sub-Saharan Africa
STP,2000,959.938180991352,,68.7559974594775,20.6224626143389,61.207,Sub-Saharan Africa
STP,2001,973.424252100436,,69.2697762193741,21.758127056461,61.5,Sub-Saharan Africa
STP,2002,982.32906557627,120.207168579102,69.8031998185503,22.9281405675294,61.826,Sub-Saharan Africa
STP,2003,1036.86196260207,122.29955291748,70.3328947779321,24.1056942714447,62.158,Sub-Saharan Africa
STP,2004,1047.05796134884,123.559432983398,70.8543956281794,25.2853938487237,62.56,Sub-Saharan Africa
STP,2005,1089.14778798762,125.522186279297,71.3668935067394,26.5791009305251,62.434,Sub-Saharan Africa
STP,2006,1157.0861446542,,71.8708584899915,27.8809293575894,63.041,Sub-Saharan Africa
STP,2007,1170.51612474435,122.611000061035,72.3663035997042,29.1900927295862,63.336,Sub-Saharan Africa
STP,2008,1214.14114724792,122.417999267578,72.8532368503242,30.5058156952963,63.448,Sub-Saharan Africa
STP,2009,1225.60541902997,122.308692932129,73.3312416723324,31.8267788469795,63.669,Sub-Saharan Africa
STP,2010,1216.3502521663,119.253356933594,73.8007821200292,33.1528174421221,63.867,Sub-Saharan Africa
STP,2011,1214.96130276731,119.297409057617,74.2616684599327,34.4829426011606,64.122,Sub-Saharan Africa
STP,2012,1225.6945255615,111.31436920166,74.714140731746,35.8167422474695,64.505,Sub-Saharan Africa
STP,2013,1263.70423995281,110.589996337891,75.1549980628087,37.1493809462961,64.93,Sub-Saharan Africa
STP,2014,1301.32146445028,106.902000427246,75.5849870092693,38.4812028048961,65.478,Sub-Saharan Africa
STP,2015,1298.10946596396,107.803779602051,76.0042348196248,39.8117886622739,66.023,Sub-Saharan Africa
STP,2016,1342.533807689,108.677742004395,76.4130457301581,41.1410220675291,66.563,Sub-Saharan Africa
STP,2017,1375.59403284199,110.377998352051,76.8117348936463,42.4688370821768,67.074,Sub-Saharan Africa
STP,2018,1413.84348618541,,77.200595461434,43.7951971255154,67.602,Sub-Saharan Africa
STP,2019,1420.66008316091,,77.335780426244,45.1201003296246,68.043,Sub-Saharan Africa
STP,2020,1430.84119299096,,77.317357139711,46.4435823257995,67.979,Sub-Saharan Africa
SWZ,2000,2288.1859079469,98.570182800293,53.4105715325038,48.7302667749111,47.627,Sub-Saharan Africa
SWZ,2001,2291.0910767816,98.2560119628906,54.2574981440142,49.2498381249684,46.344,Sub-Saharan Africa
SWZ,2002,2372.53399061179,98.1205520629883,55.0998409942203,49.9803456069521,45.38,Sub-Saharan Africa
SWZ,2003,2447.82157729362,99.3593521118164,55.9375462219659,50.728760409513,44.632,Sub-Saharan Africa
SWZ,2004,2521.26197648362,105.444831848145,56.7697315469993,51.4947686131405,43.906,Sub-Saharan Africa
SWZ,2005,2657.98544901873,108.126197814941,57.5976119971747,52.278905393274,43.958,Sub-Saharan Africa
SWZ,2006,2803.19134323489,112.744270324707,58.4203102022392,53.0808750186675,44.563,Sub-Saharan Africa
SWZ,2007,2910.69700039141,114.515029907227,59.2567740613856,53.9052519498547,45.16,Sub-Saharan Africa
SWZ,2008,2914.87429866549,,60.2061843024601,54.7677996973881,45.853,Sub-Saharan Africa
SWZ,2009,2941.57575783243,117.071746826172,61.1476109828719,55.633631590641,46.913,Sub-Saharan Africa
SWZ,2010,3035.32777964884,123.160533409574,62.0811041747319,56.502583277554,48.331,Sub-Saharan Africa
SWZ,2011,3086.37215510448,122.704797199075,63.0070945325043,57.3744948770296,49.057,Sub-Saharan Africa
SWZ,2012,3235.47890805132,122.64780160954,63.8977283648777,58.2500075134818,50.714,Sub-Saharan Africa
SWZ,2013,3342.18695835877,122.925602493288,64.7811557082718,59.1312693070047,52.11,Sub-Saharan Africa
SWZ,2014,3371.35427308353,123.990655603286,65.6570323901846,60.0182001380012,53.491,Sub-Saharan Africa
SWZ,2015,3420.75357067279,124.645792886943,66.5257676585086,60.9106487570296,54.941,Sub-Saharan Africa
SWZ,2016,3559.85099149342,123.849988082778,67.3899527040365,61.8077651618563,56.228,Sub-Saharan Africa
SWZ,2017,3584.61802626857,123.79425580389,68.4020075228117,62.7090564085879,57.574,Sub-Saharan Africa
SWZ,2018,3560.81449068718,123.906487641965,69.4145908926813,63.6138243420967,58.707,Sub-Saharan Africa
SWZ,2019,3742.38415901165,123.596847259682,70.4275345963468,64.5214314372907,59.85,Sub-Saharan Africa
SWZ,2020,3596.06416104047,,71.4406737893323,64.4891155297878,59.862,Sub-Saharan Africa
SYC,2000,11703.7535246117,107.946586608887,93.9099648774143,95.4211307749068,72.7780487804878,Sub-Saharan Africa
SYC,2001,11427.9413083015,104.698699951172,94.0354088114929,95.6637266021033,73.2536585365854,Sub-Saharan Africa
SYC,2002,11218.2606464315,102.47045135498,94.1608527455715,95.9063224292998,71.0878048780488,Sub-Saharan Africa
SYC,2003,10677.9692081272,100.626457214355,94.2862966796501,96.1489182564964,71.0292682926829,Sub-Saharan Africa
SYC,2004,10412.0868936027,95.1495666503906,94.4117406137287,96.3915140836928,72.6609756097561,Sub-Saharan Africa
SYC,2005,11297.3118190493,99.7831726074219,94.5371845478073,96.6341099108893,72.1317073170732,Sub-Saharan Africa
SYC,2006,12105.4475265558,99.4439468383789,94.6626284818859,96.8767057380858,72.2170731707317,Sub-Saharan Africa
SYC,2007,13112.8210098816,101.430366516113,94.7880724159645,97.1193015652823,73.1439024390244,Sub-Saharan Africa
SYC,2008,12473.2921769121,102.68936920166,94.9135163500431,97.3618973924788,73.1634146341463,Sub-Saharan Africa
SYC,2009,12116.3783687977,103.479721069336,95.0389602841217,97.6044932196753,73.0829268292683,Sub-Saharan Africa
SYC,2010,12313.5566919249,111.253689208264,95.1644042182003,97.8470890468718,73.1975609756098,Sub-Saharan Africa
SYC,2011,13843.7116081878,111.588809034908,95.2898481522789,98.0896848740683,72.7243902439024,Sub-Saharan Africa
SYC,2012,14135.0010570653,113.471570161711,95.4152920863575,98.3322807012648,74.2756097560976,Sub-Saharan Africa
SYC,2013,14050.3135581314,113.371637503265,95.5407360204361,98.5748765284613,73.119512195122,Sub-Saharan Africa
SYC,2014,14395.6158118771,118.250134192163,95.6661799545147,98.8174723556577,73.2292682926829,Sub-Saharan Africa
SYC,2015,15333.1051727105,119.9411921946,95.7916238885933,99.0600681828543,74.2951219512195,Sub-Saharan Africa
SYC,2016,16962.6753972731,126.219170403587,95.9170678226719,99.1525853420538,74.309756097561,Sub-Saharan Africa
SYC,2017,17921.5731976918,132.235879426397,96.0425117567505,99.1642335003946,74.3,Sub-Saharan Africa
SYC,2018,18628.1862276696,123.720432981425,96.1679556908291,99.1758277398665,72.8414634146341,Sub-Saharan Africa
SYC,2019,19481.6461053742,119.315869786368,96.2933996249077,100.0,74.0463414634146,Sub-Saharan Africa
SYC,2020,17048.361729788,114.153661464586,96.4188435589863,100.0,77.2365853658537,Sub-Saharan Africa
TCD,2000,528.492179115295,61.5406112670898,38.6325922411663,9.6926743015076,47.937,Sub-Saharan Africa
TCD,2001,570.530862613474,63.8990707397461,39.2138927756731,9.775113767504,48.306,Sub-Saharan Africa
TCD,2002,597.786883652378,68.0197525024414,39.7975122600416,9.85771003081794,48.36,Sub-Saharan Africa
TCD,2003,658.928454990582,70.0718002319336,40.3843399260161,9.94081051229209,48.609,Sub-Saharan Africa
TCD,2004,842.158764877398,73.4543685913086,40.9739127227244,10.0242445629892,48.687,Sub-Saharan Africa
TCD,2005,949.086011648517,70.3077011108398,41.5662155428041,10.1080112103308,48.86,Sub-Saharan Africa
TCD,2006,910.773451555824,69.8574600219727,42.1612373131913,10.1921110893801,48.747,Sub-Saharan Africa
TCD,2007,918.265540053882,68.6545715332031,42.7593900572731,10.2767456265106,49.21,Sub-Saharan Africa
TCD,2008,914.250602943879,76.3880767822266,43.3598096505447,10.3615172599108,49.503,Sub-Saharan Africa
TCD,2009,870.353795767171,80.8705368041992,43.9629138276265,10.4835850614972,49.828,Sub-Saharan Africa
TCD,2010,956.724153813537,80.9052801607022,44.5760294474077,10.6144009031658,50.107,Sub-Saharan Africa
TCD,2011,965.593242567789,87.1710523342165,45.1988552239167,10.7545445031211,50.426,Sub-Saharan Africa
TCD,2012,1016.65896756228,90.9022846027358,45.8314595763886,10.904855366766,50.765,Sub-Saharan Africa
TCD,2013,1008.54996552116,97.5346820035218,46.4730952162018,11.0657151939012,51.051,Sub-Saharan Africa
TCD,2014,993.25648925195,98.3155212402344,47.1234151576749,11.2377496545349,51.141,Sub-Saharan Africa
TCD,2015,993.990730610869,87.9123364402014,47.7824336445913,11.4218789248527,51.32,Sub-Saharan Africa
TCD,2016,923.494348293965,82.5545773262248,48.4497546132228,11.6187911506186,51.603,Sub-Saharan Africa
TCD,2017,878.913785540893,74.213606832584,49.1249663684435,11.8291927798898,51.875,Sub-Saharan Africa
TCD,2018,898.669040353434,84.3438820337693,49.8080066638708,12.054119739418,52.447,Sub-Saharan Africa
TCD,2019,917.085339933556,83.264215851602,50.4980643454126,12.2940188961564,52.993,Sub-Saharan Africa
TCD,2020,884.730874687626,,51.1953778058648,12.5503207178957,53.082,Sub-Saharan Africa
TGO,2000,679.533367700848,110.808746337891,45.4372036960573,9.60294075298278,54.577,Sub-Saharan Africa
TGO,2001,667.298281784325,112.105476379395,46.6980356737527,9.885647726804,54.746,Sub-Saharan Africa
TGO,2002,675.440744386282,113.691993713379,47.9501645157205,10.17042045101,55.032,Sub-Saharan Africa
TGO,2003,702.799200216835,111.294708251953,49.1929340226041,10.4570598974873,55.299,Sub-Saharan Africa
TGO,2004,678.287546160331,110.338851928711,50.4262466400398,10.7455796253713,55.594,Sub-Saharan Africa
TGO,2005,630.248628319525,109.478187561035,51.6495137358889,11.1773052397302,55.916,Sub-Saharan Africa
TGO,2006,629.079855938738,113.06999206543,52.8631440554872,11.6195512765709,56.142,Sub-Saharan Africa
TGO,2007,603.837896358253,107.236228942871,54.0670389522031,12.0722256956924,56.382,Sub-Saharan Africa
TGO,2008,610.405655722251,107.988212585449,55.2615475629644,12.5354529601089,56.651,Sub-Saharan Africa
TGO,2009,625.711836727455,121.990951538086,56.4447735745853,13.0082555482649,56.927,Sub-Saharan Africa
TGO,2010,644.563730311597,124.709514209282,57.618438906145,13.4914168494847,57.227,Sub-Saharan Africa
TGO,2011,663.963778088896,122.784071157596,58.7907230046947,13.9893165783066,57.612,Sub-Saharan Africa
TGO,2012,687.495795744285,125.758046516929,59.9571387044138,14.4998960284454,57.94,Sub-Saharan Africa
TGO,2013,709.092304171157,126.10501578594,61.1116734437547,15.0199254601717,58.345,Sub-Saharan Africa
TGO,2014,730.291525419946,122.304207926362,62.2550568439878,15.5497416677127,58.766,Sub-Saharan Africa
TGO,2015,751.052405084336,125.602691931749,63.3871895989433,16.0892338025687,59.22,Sub-Saharan Africa
TGO,2016,763.276549113054,121.476913528699,64.5093974540071,16.6392024008154,59.669,Sub-Saharan Africa
TGO,2017,774.276909071917,119.405694248485,65.6210929908916,17.1993119030218,60.135,Sub-Saharan Africa
TGO,2018,791.59353236921,117.836324490464,66.7220730728574,17.7694527426618,60.601,Sub-Saharan Africa
TGO,2019,810.514132815471,117.747746676497,67.8121290467606,18.3495107376786,61.055,Sub-Saharan Africa
TGO,2020,806.956490395231,119.266830948762,68.8910592142641,18.9393705719577,61.123,Sub-Saharan Africa
TZA,2000,555.348083496094,69.492431640625,28.6664217644613,6.4545572257458,53.244,Sub-Saharan Africa
TZA,2001,573.400146484375,75.7181167602539,30.0731838916507,7.66547439187183,54.124,Sub-Saharan Africa
TZA,2002,598.421569824219,90.610237121582,31.4797512688237,8.88565368804983,54.94,Sub-Saharan Africa
TZA,2003,621.720703125,96.8610763549805,32.983278914624,10.1362371194278,55.929,Sub-Saharan Africa
TZA,2004,650.516540527344,101.592483520508,34.4821810033991,11.3353000997634,56.836,Sub-Saharan Africa
TZA,2005,680.051208496094,105.037376403809,35.9811337940546,12.5338225447733,57.675,Sub-Saharan Africa
TZA,2006,704.502746582031,107.455772399902,37.4799927901342,13.7317612866965,58.512,Sub-Saharan Africa
TZA,2007,731.52001953125,108.751991271973,38.9776269528138,14.9287973517559,59.26,Sub-Saharan Africa
TZA,2008,752.540466308594,109.176727294922,40.4743184257976,16.1250365499333,59.896,Sub-Saharan Africa
TZA,2009,772.929565429688,103.463706970215,41.9675360167038,17.3196247396948,60.494,Sub-Saharan Africa
TZA,2010,801.29931640625,100.14820098877,43.4584432103437,18.5129732606357,61.127,Sub-Saharan Africa
TZA,2011,838.999267578125,95.0884666333147,44.944995268675,19.7043086556293,61.618,Sub-Saharan Africa
TZA,2012,851.910705566406,91.9735025482608,46.4273786110216,20.8937174720611,62.286,Sub-Saharan Africa
TZA,2013,882.8115234375,88.8300914467545,47.9036146539659,22.0803159001061,62.788,Sub-Saharan Africa
TZA,2014,913.811218261719,85.9364790514687,49.3718375680796,23.2631070043176,63.364,Sub-Saharan Africa
TZA,2015,939.127319335938,84.2207717895508,50.8314701192375,24.4416443149061,63.928,Sub-Saharan Africa
TZA,2016,970.156127929688,85.2800976460579,52.2811702298122,25.6150210066189,64.404,Sub-Saharan Africa
TZA,2017,1001.88745117188,89.5967210005503,53.7207964088466,26.7829708869529,64.963,Sub-Saharan Africa
TZA,2018,1024.01525878906,94.9840282240997,55.1494338796294,27.9447655542304,65.488,Sub-Saharan Africa
TZA,2019,1051.7666015625,97.6456520812412,56.5658481263889,29.099388976813,66.007,Sub-Saharan Africa
TZA,2020,1041.25964355469,98.5753622403869,57.9702655871505,30.246799713062,66.771,Sub-Saharan Africa
UGA,2000,509.19755319016,130.160614013672,26.4169299289341,16.3794946916106,49.64,Sub-Saharan Africa
UGA,2001,519.456547890884,132.115478515625,27.6913009833106,16.5975952479298,50.576,Sub-Saharan Africa
UGA,2002,547.405338919875,135.938568115234,28.9911541004358,16.8151542285613,51.443,Sub-Saharan Africa
UGA,2003,564.720539196569,136.626251220703,30.3158892746361,17.0321532501804,52.414,Sub-Saharan Africa
UGA,2004,585.339489080616,127.906692504883,31.6653580235931,17.2487008096089,53.699,Sub-Saharan Africa
UGA,2005,604.404813057618,121.473258972168,33.0370258975585,17.4642525560946,54.926,Sub-Saharan Africa
UGA,2006,650.270540867444,120.099899291992,34.4326103679449,17.6794433895241,56.118,Sub-Saharan Africa
UGA,2007,684.542241787248,119.325012207031,35.8500319866444,17.893860360696,57.248,Sub-Saharan Africa
UGA,2008,722.565167003452,122.437309265137,37.2895087674594,18.107742128752,58.253,Sub-Saharan Africa
